Order ID,Order Date,Order Day,Order Weekday,Order Month,Order Year,Order Quarter,Ship Date,Ship Day,Ship Weekday,Ship Month,Ship Year,Ship Quarter,Delivery Time,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Price per Piece,Profit per Piece
CA-2014-106068,2014-10-24,24,Friday,10,2014,4,2014-10-29,29,Wednesday,10,2014,4,5,Standard Class,RB-19330,Consumer,Austin,Texas,78745,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,-58.3056,64.784,-14.5764
CA-2014-100160,2014-09-08,8,Monday,9,2014,3,2014-09-12,12,Friday,9,2014,3,4,Standard Class,CB-12025,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.8685,5.848,1.9736999999999998
CA-2014-100160,2014-09-08,8,Monday,9,2014,3,2014-09-12,12,Friday,9,2014,3,4,Standard Class,CB-12025,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,5.184,1.8144
CA-2014-100160,2014-09-08,8,Monday,9,2014,3,2014-09-12,12,Friday,9,2014,3,4,Standard Class,CB-12025,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896,3,0.2,1.6524,1.632,0.5508000000000001
CA-2013-139689,2013-12-30,30,Monday,12,2013,4,2014-01-04,4,Saturday,1,2014,1,5,Standard Class,MP-17965,Corporate,Bristol,Tennessee,37620,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,9.522,-6.9828
CA-2013-139689,2013-12-30,30,Monday,12,2013,4,2014-01-04,4,Saturday,1,2014,1,5,Standard Class,MP-17965,Corporate,Bristol,Tennessee,37620,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,0.9359999999999999,-0.6552
CA-2012-101091,2012-12-05,5,Wednesday,12,2012,4,2012-12-09,9,Sunday,12,2012,4,4,Second Class,SW-20245,Consumer,Philadelphia,Pennsylvania,19140,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998,23.992,0.2999
CA-2012-101091,2012-12-05,5,Wednesday,12,2012,4,2012-12-09,9,Sunday,12,2012,4,4,Second Class,SW-20245,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6,0.7,-19.9824,4.344,-3.3303999999999996
CA-2011-126907,2011-11-01,1,Tuesday,11,2011,4,2011-11-08,8,Tuesday,11,2011,4,7,Standard Class,SM-20950,Corporate,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,5.232,1.7004000000000001
US-2013-164588,2013-04-17,17,Wednesday,4,2013,2,2013-04-24,24,Wednesday,4,2013,2,7,Standard Class,AP-10915,Consumer,Columbus,Georgia,31907,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,12.84,3,0.0,3.7236,4.28,1.2411999999999999
CA-2014-115546,2014-05-15,15,Thursday,5,2014,2,2014-05-19,19,Monday,5,2014,2,4,Standard Class,AH-10465,Consumer,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0.0,134.9925,179.99,44.9975
CA-2014-115546,2014-05-15,15,Thursday,5,2014,2,2014-05-19,19,Monday,5,2014,2,4,Standard Class,AH-10465,Consumer,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708,11.29,2.9354
CA-2012-163587,2012-03-14,14,Wednesday,3,2012,1,2012-03-18,18,Sunday,3,2012,1,4,Standard Class,EP-13915,Consumer,Dover,New Hampshire,3820,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4,0.0,7.5992,4.13,1.8998
CA-2012-163587,2012-03-14,14,Wednesday,3,2012,1,2012-03-18,18,Sunday,3,2012,1,4,Standard Class,EP-13915,Consumer,Dover,New Hampshire,3820,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0.0,315.8118,223.98000000000002,105.2706
US-2014-106131,2014-01-15,15,Wednesday,1,2014,1,2014-01-17,17,Friday,1,2014,1,2,First Class,TP-21565,Corporate,Aurora,Colorado,80013,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,-14.7931,24.151999999999997,-2.1133
US-2014-106131,2014-01-15,15,Wednesday,1,2014,1,2014-01-17,17,Friday,1,2014,1,2,First Class,TP-21565,Corporate,Aurora,Colorado,80013,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.2,14.7546,18.736,1.6394
CA-2012-160213,2012-03-08,8,Thursday,3,2012,1,2012-03-13,13,Tuesday,3,2012,1,5,Standard Class,AR-10825,Corporate,Long Beach,New York,11561,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,9.3312,6.48,3.1104000000000003
CA-2011-157924,2011-10-11,11,Tuesday,10,2011,4,2011-10-13,13,Thursday,10,2011,4,2,First Class,HA-14920,Consumer,Pasadena,California,91104,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.2992,7.98,2.0748
CA-2011-157924,2011-10-11,11,Tuesday,10,2011,4,2011-10-13,13,Thursday,10,2011,4,2,First Class,HA-14920,Consumer,Pasadena,California,91104,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.0352,216.784,-32.5176
CA-2012-100216,2012-04-13,13,Friday,4,2012,2,2012-04-14,14,Saturday,4,2012,2,1,First Class,HJ-14875,Home Office,Mesa,Arizona,85204,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,10.8864,5.184,1.8144
CA-2012-100216,2012-04-13,13,Friday,4,2012,2,2012-04-14,14,Saturday,4,2012,2,1,First Class,HJ-14875,Home Office,Mesa,Arizona,85204,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,17.8152,18.272000000000002,5.938400000000001
CA-2014-100601,2014-11-17,17,Monday,11,2014,4,2014-11-21,21,Friday,11,2014,4,4,Standard Class,JK-15370,Consumer,Fresno,California,93727,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.0,0.9772,6.9799999999999995,0.1396
CA-2013-152163,2013-07-02,2,Tuesday,7,2013,3,2013-07-02,2,Tuesday,7,2013,3,0,Same Day,JF-15355,Consumer,Columbia,South Carolina,29203,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0.0,6.532,7.1,3.266
CA-2013-152163,2013-07-02,2,Tuesday,7,2013,3,2013-07-02,2,Tuesday,7,2013,3,0,Same Day,JF-15355,Consumer,Columbia,South Carolina,29203,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0.0,6.2208,6.48,3.1104
CA-2013-152163,2013-07-02,2,Tuesday,7,2013,3,2013-07-02,2,Tuesday,7,2013,3,0,Same Day,JF-15355,Consumer,Columbia,South Carolina,29203,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,28.0032,29.17,14.0016
CA-2012-154340,2012-11-29,29,Thursday,11,2012,4,2012-11-30,30,Friday,11,2012,4,1,First Class,EK-13795,Home Office,Santa Ana,California,92704,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,28.15,7.882
CA-2011-128846,2011-04-07,7,Thursday,4,2011,2,2011-04-12,12,Tuesday,4,2011,2,5,Standard Class,RS-19765,Corporate,Columbia,South Carolina,29203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0.0,163.787,125.99000000000001,32.757400000000004
CA-2011-128846,2011-04-07,7,Thursday,4,2011,2,2011-04-12,12,Tuesday,4,2011,2,5,Standard Class,RS-19765,Corporate,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0.0,60.2553,40.99,20.0851
CA-2013-148593,2013-06-17,17,Monday,6,2013,2,2013-06-19,19,Wednesday,6,2013,2,2,Second Class,BD-11320,Consumer,Los Angeles,California,90045,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.0,21.7845,9.27,4.3569
US-2014-119039,2014-03-07,7,Friday,3,2014,1,2014-03-11,11,Tuesday,3,2014,1,4,Standard Class,BF-11170,Home Office,San Francisco,California,94109,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,5.4288,1.6640000000000001,0.6032
CA-2014-128426,2014-10-08,8,Wednesday,10,2014,4,2014-10-12,12,Sunday,10,2014,4,4,Standard Class,JK-15730,Consumer,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36,0.8480000000000001,-1.272
US-2014-136868,2014-10-07,7,Tuesday,10,2014,4,2014-10-13,13,Monday,10,2014,4,6,Standard Class,CR-12820,Home Office,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0.0,115.1856,79.99,28.7964
US-2014-136868,2014-10-07,7,Tuesday,10,2014,4,2014-10-13,13,Monday,10,2014,4,6,Standard Class,CR-12820,Home Office,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.668,5.68,2.556
US-2014-136868,2014-10-07,7,Tuesday,10,2014,4,2014-10-13,13,Monday,10,2014,4,6,Standard Class,CR-12820,Home Office,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,114.97000000000001,3.4491
CA-2013-143749,2013-12-06,6,Friday,12,2013,4,2013-12-08,8,Sunday,12,2013,4,2,First Class,AG-10300,Corporate,Franklin,Massachusetts,2038,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0.0,20.485,81.94,20.485
CA-2013-111493,2013-10-22,22,Tuesday,10,2013,4,2013-10-23,23,Wednesday,10,2013,4,1,First Class,CM-12160,Consumer,Baltimore,Maryland,21215,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,16.36,1.6360000000000001
CA-2014-112536,2014-05-19,19,Monday,5,2014,2,2014-05-24,24,Saturday,5,2014,2,5,Standard Class,SG-20890,Corporate,Mcallen,Texas,78501,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547,0.982,-1.5221
CA-2014-112536,2014-05-19,19,Monday,5,2014,2,2014-05-24,24,Saturday,5,2014,2,5,Standard Class,SG-20890,Corporate,Mcallen,Texas,78501,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934,1.996,-3.2934
CA-2014-112536,2014-05-19,19,Monday,5,2014,2,2014-05-24,24,Saturday,5,2014,2,5,Standard Class,SG-20890,Corporate,Mcallen,Texas,78501,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,4.464,0.3348
CA-2013-157714,2013-09-27,27,Friday,9,2013,3,2013-10-02,2,Wednesday,10,2013,4,5,Second Class,CS-12175,Corporate,Iowa City,Iowa,52240,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,4.4955,9.99,4.4955
CA-2014-166709,2014-11-18,18,Tuesday,11,2014,4,2014-11-23,23,Sunday,11,2014,4,5,Standard Class,HL-15040,Consumer,Newark,Delaware,19711,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.0,5039.9856,3499.99,1679.9952
CA-2012-129392,2012-07-08,8,Sunday,7,2012,3,2012-07-08,8,Sunday,7,2012,3,0,Same Day,DM-13015,Consumer,Houston,Texas,77070,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,6.6,4.224,1.3199999999999998
CA-2012-150875,2012-11-16,16,Friday,11,2012,4,2012-11-20,20,Tuesday,11,2012,4,4,Standard Class,HK-14890,Corporate,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.0,160.1766,348.21,80.0883
CA-2012-150875,2012-11-16,16,Friday,11,2012,4,2012-11-20,20,Tuesday,11,2012,4,4,Standard Class,HK-14890,Corporate,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.8582,101.592,7.6194
CA-2012-154200,2012-06-18,18,Monday,6,2012,2,2012-06-22,22,Friday,6,2012,2,4,Standard Class,BG-11740,Consumer,San Diego,California,92105,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.0,15.0742,25.99,7.5371
CA-2013-124233,2013-04-09,9,Tuesday,4,2013,2,2013-04-15,15,Monday,4,2013,2,6,Standard Class,CK-12595,Consumer,Los Angeles,California,90032,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0.0,10.374,4.9399999999999995,2.0748
US-2012-134271,2012-04-18,18,Wednesday,4,2012,2,2012-04-23,23,Monday,4,2012,2,5,Second Class,RF-19735,Consumer,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0.0,10.3071,7.31,3.4357
US-2013-161683,2013-12-04,4,Wednesday,12,2013,4,2013-12-09,9,Monday,12,2013,4,5,Standard Class,CJ-12010,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688,98.704,23.4422
US-2013-161683,2013-12-04,4,Wednesday,12,2013,4,2013-12-09,9,Monday,12,2013,4,5,Standard Class,CJ-12010,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536,4.548,-3.6384
CA-2012-143105,2012-12-10,10,Monday,12,2012,4,2012-12-10,10,Monday,12,2012,4,0,Same Day,MA-17560,Home Office,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0.0,3.4357,7.31,3.4357
CA-2012-143105,2012-12-10,10,Monday,12,2012,4,2012-12-10,10,Monday,12,2012,4,0,Same Day,MA-17560,Home Office,New York City,New York,10024,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,249.995,399.992,124.9975
CA-2012-143105,2012-12-10,10,Monday,12,2012,4,2012-12-10,10,Monday,12,2012,4,0,Same Day,MA-17560,Home Office,New York City,New York,10024,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",41.28,6,0.0,18.9888,6.88,3.1648
CA-2012-143105,2012-12-10,10,Monday,12,2012,4,2012-12-10,10,Monday,12,2012,4,0,Same Day,MA-17560,Home Office,New York City,New York,10024,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0.0,84.9436,26.38,12.1348
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0.0,18.715,9.85,3.743
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0.0,4.7752,5.08,2.3876
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,7.38,2.1402
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,2,0.0,15.6768,17.04,7.8384
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,0.0,7.7748,5.890000000000001,2.5916
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0.0,481.47,320.98,96.29400000000001
CA-2011-145387,2011-10-31,31,Monday,10,2011,4,2011-11-02,2,Wednesday,11,2011,4,2,Second Class,AM-10705,Consumer,Cranston,Rhode Island,2920,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.3,-60.6078,385.686,-60.6078
CA-2014-109715,2014-12-10,10,Wednesday,12,2014,4,2014-12-15,15,Monday,12,2014,4,5,Standard Class,AH-10585,Consumer,Chicago,Illinois,60623,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,7.992,2.4975
CA-2011-166457,2011-05-05,5,Thursday,5,2011,2,2011-05-09,9,Monday,5,2011,2,4,Second Class,PF-19120,Consumer,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0.0,4.239,3.14,1.413
CA-2011-166457,2011-05-05,5,Thursday,5,2011,2,2011-05-09,9,Monday,5,2011,2,4,Second Class,PF-19120,Consumer,Richmond,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,2,0.0,1.9024,3.28,0.9512
CA-2011-166457,2011-05-05,5,Thursday,5,2011,2,2011-05-09,9,Monday,5,2011,2,4,Second Class,PF-19120,Consumer,Richmond,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2,0.0,11.5432,12.28,5.7716
CA-2013-164637,2013-03-05,5,Tuesday,3,2013,1,2013-03-09,9,Saturday,3,2013,1,4,Standard Class,RD-19480,Consumer,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0.0,64.2,42.800000000000004,21.400000000000002
CA-2011-103590,2011-11-30,30,Wednesday,11,2011,4,2011-12-04,4,Sunday,12,2011,4,4,Standard Class,JL-15505,Consumer,Mount Vernon,New York,10550,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,4,0.0,29.2716,15.57,7.3179
CA-2012-111234,2012-02-18,18,Saturday,2,2012,1,2012-02-22,22,Wednesday,2,2012,1,4,Standard Class,AB-10600,Corporate,Los Angeles,California,90004,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0.0,4.4352,3.08,1.4784
CA-2014-149881,2014-04-02,2,Wednesday,4,2014,2,2014-04-04,4,Friday,4,2014,2,2,First Class,NC-18535,Corporate,San Francisco,California,94110,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176,60.333,10.647
CA-2014-149881,2014-04-02,2,Wednesday,4,2014,2,2014-04-04,4,Friday,4,2014,2,2,First Class,NC-18535,Corporate,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988,2399.992,179.9994
CA-2014-134565,2014-06-12,12,Thursday,6,2014,2,2014-06-14,14,Saturday,6,2014,2,2,Second Class,TB-21400,Consumer,Seattle,Washington,98103,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.0,18.2112,18.97,9.1056
CA-2014-134565,2014-06-12,12,Thursday,6,2014,2,2014-06-14,14,Saturday,6,2014,2,2,Second Class,TB-21400,Consumer,Seattle,Washington,98103,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,6.6294,3.048,1.1049
CA-2014-134565,2014-06-12,12,Thursday,6,2014,2,2014-06-14,14,Saturday,6,2014,2,2,Second Class,TB-21400,Consumer,Seattle,Washington,98103,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.2,130.2075,77.16,26.041500000000003
CA-2014-134565,2014-06-12,12,Thursday,6,2014,2,2014-06-14,14,Saturday,6,2014,2,2,Second Class,TB-21400,Consumer,Seattle,Washington,98103,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0.0,1.0296,51.48,0.5148
CA-2014-134565,2014-06-12,12,Thursday,6,2014,2,2014-06-14,14,Saturday,6,2014,2,2,Second Class,TB-21400,Consumer,Seattle,Washington,98103,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,0.0,41.8608,58.13999999999999,13.9536
CA-2013-108644,2013-10-01,1,Tuesday,10,2013,4,2013-10-04,4,Friday,10,2013,4,3,First Class,SJ-20215,Consumer,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406,0.982,-1.6203
US-2011-102631,2011-12-13,13,Tuesday,12,2011,4,2011-12-17,17,Saturday,12,2011,4,4,Standard Class,EB-13840,Corporate,Chicago,Illinois,60623,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,31.476,-14.164200000000001
CA-2014-120327,2014-11-12,12,Wednesday,11,2014,4,2014-11-17,17,Monday,11,2014,4,5,Standard Class,WB-21850,Consumer,Urbandale,Iowa,50322,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.5824,11.48,5.3956
CA-2012-154970,2012-01-05,5,Thursday,1,2012,1,2012-01-10,10,Tuesday,1,2012,1,5,Standard Class,SR-20740,Home Office,Seattle,Washington,98103,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,-6.9282,61.584,-6.9282
CA-2013-113803,2013-03-25,25,Monday,3,2013,1,2013-03-27,27,Wednesday,3,2013,1,2,First Class,VG-21805,Corporate,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.0,10.3408,22.48,10.3408
CA-2014-100223,2014-07-06,6,Sunday,7,2014,3,2014-07-11,11,Friday,7,2014,3,5,Standard Class,LS-16945,Corporate,Dallas,Texas,75220,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,-348.6294,36.892,-38.736599999999996
CA-2014-100223,2014-07-06,6,Sunday,7,2014,3,2014-07-11,11,Friday,7,2014,3,5,Standard Class,LS-16945,Corporate,Dallas,Texas,75220,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.8,-17.6607,1.266,-1.9623
CA-2014-100223,2014-07-06,6,Sunday,7,2014,3,2014-07-11,11,Friday,7,2014,3,5,Standard Class,LS-16945,Corporate,Dallas,Texas,75220,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376,5.184,1.8792
CA-2014-100223,2014-07-06,6,Sunday,7,2014,3,2014-07-11,11,Friday,7,2014,3,5,Standard Class,LS-16945,Corporate,Dallas,Texas,75220,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,11.2752,5.184,1.8792
CA-2014-100223,2014-07-06,6,Sunday,7,2014,3,2014-07-11,11,Friday,7,2014,3,5,Standard Class,LS-16945,Corporate,Dallas,Texas,75220,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,-10.4214,6.316,-10.4214
CA-2011-168823,2011-09-21,21,Wednesday,9,2011,3,2011-09-24,24,Saturday,9,2011,3,3,First Class,MA-17560,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,3.7840000000000003,1.3717
CA-2011-168823,2011-09-21,21,Wednesday,9,2011,3,2011-09-24,24,Saturday,9,2011,3,3,First Class,MA-17560,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-LA-10004425,Office Supplies,Labels,Staples,20.808,9,0.2,7.0227,2.312,0.7803
CA-2013-162404,2013-07-24,24,Wednesday,7,2013,3,2013-07-28,28,Sunday,7,2013,3,4,Standard Class,NF-18475,Home Office,Rockford,Illinois,61107,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,0.8,-18.8364,2.854,-4.7091
CA-2014-104024,2014-08-30,30,Saturday,8,2014,3,2014-09-04,4,Thursday,9,2014,3,5,Second Class,MD-17860,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9.408,7,0.2,0.7056,1.3439999999999999,0.1008
CA-2014-147144,2014-03-27,27,Thursday,3,2014,1,2014-03-29,29,Saturday,3,2014,1,2,First Class,MZ-17335,Home Office,Seattle,Washington,98105,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0.0,5.949,19.83,5.949
CA-2014-158673,2014-12-30,30,Tuesday,12,2014,4,2015-01-05,5,Monday,1,2015,1,6,Standard Class,KB-16600,Corporate,Grand Rapids,Michigan,49505,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656,104.85,50.328
